label,episode,lam,num_robots,n_completed,n_arrived,avg_flow_time,avg_wait_time,robot_utilization,dist_per_order,partial_trip_rate,mid_trip_count,mid_trip_rate,extra_travel_m,saving_per_insertion,reward,epsilon,completion_rate,throughput
BL4_Nearest,2,0.16666666666666666,3,3900,5980,6537.361715215945,6537.361715215945,0.6434912037037019,27.676641025641107,0.0,12,0.003076923076923077,390.7,47.44166666666667,0.0,0.0,0.6521739130434783,0.10833333333333334
RL,3,0.16666666666666666,3,3865,6227,6891.477340740274,6891.477340740274,0.6410518518518511,27.917360931436004,0.0,12,0.0031047865459249676,464.50000000000006,41.291666666666664,11.289748905324533,0.0,0.6206841175525936,0.10736111111111112
BL1_FullBuffer,3,0.16666666666666666,3,3865,6227,6912.636472063175,6912.636472063175,0.6401120370370361,27.905045278137166,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6206841175525936,0.10736111111111112
BL2_Partial_k3,3,0.16666666666666666,3,3859,6227,6928.025375230074,6928.025375230074,0.6424962962962957,27.95152889349576,0.0038809831824062097,0,0.0,0.0,0.0,0.0,0.0,0.6197205717038703,0.10719444444444444
BL4_Nearest,3,0.16666666666666666,3,3865,6227,6891.477340740274,6891.477340740274,0.6410518518518511,27.917360931436004,0.0,12,0.0031047865459249676,464.50000000000006,41.291666666666664,0.0,0.0,0.6206841175525936,0.10736111111111112
RL,4,0.16666666666666666,3,3910,6034,6466.384164833765,6466.384164833765,0.6435402777777778,27.60387468030683,0.0,12,0.003069053708439898,426.9,44.425000000000004,11.352540902415912,0.0,0.6479946967185947,0.10861111111111112
BL1_FullBuffer,4,0.16666666666666666,3,3910,6034,6514.709806662432,6514.709806662432,0.6417379629629629,27.56354219948841,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6479946967185947,0.10861111111111112
BL2_Partial_k3,4,0.16666666666666666,3,3949,6034,6411.778188688246,6411.778188688246,0.6421643518518518,27.31999240314002,0.0037926675094816687,0,0.0,0.0,0.0,0.0,0.0,0.6544580709313887,0.10969444444444444
BL4_Nearest,4,0.16666666666666666,3,3910,6034,6466.384164833765,6466.384164833765,0.6435402777777778,27.60387468030683,0.0,12,0.003069053708439898,426.9,44.425000000000004,0.0,0.0,0.6479946967185947,0.10861111111111112
RL,5,0.16666666666666666,3,3922,5905,6042.9144355604585,6042.9144355604585,0.6459222222222201,27.501478837328012,0.0012738853503184713,34,0.008669046404895462,748.6,57.98235294117647,32.75349299454619,0.0,0.6641828958509738,0.10894444444444444
BL1_FullBuffer,5,0.16666666666666666,3,3910,5905,6048.039376896062,6048.039376896062,0.6493837962962951,27.58186700767274,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6621507197290432,0.10861111111111112
BL2_Partial_k3,5,0.16666666666666666,3,3909,5905,6027.413091960263,6027.413091960263,0.645904629629628,27.609554873369273,0.0038314176245210726,0,0.0,0.0,0.0,0.0,0.0,0.6619813717188823,0.10858333333333334
BL4_Nearest,5,0.16666666666666666,3,3925,5905,6016.978803715659,6016.978803715659,0.6491384259259249,27.481133757961885,0.002544529262086514,32,0.008152866242038216,873.5000000000002,52.70312499999999,0.0,0.0,0.6646909398814564,0.10902777777777778
RL,6,0.16666666666666666,3,3860,5907,6054.113837526822,6054.113837526822,0.6416981481481472,27.977707253886113,0.0,12,0.0031088082901554403,461.1,41.574999999999996,11.22950761367813,0.0,0.6534619942441171,0.10722222222222222
BL1_FullBuffer,6,0.16666666666666666,3,3855,5907,6072.492155688676,6072.492155688676,0.6411037037037027,27.973164721141476,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6526155408836973,0.10708333333333334
BL2_Partial_k3,6,0.16666666666666666,3,3859,5907,6092.430137217172,6092.430137217172,0.6420680555555554,27.980176211453767,0.0038809831824062097,0,0.0,0.0,0.0,0.0,0.0,0.6532927035720332,0.10719444444444444
BL4_Nearest,6,0.16666666666666666,3,3860,5907,6054.113837526822,6054.113837526822,0.6416981481481472,27.977707253886113,0.0,12,0.0031088082901554403,461.1,41.574999999999996,0.0,0.0,0.6534619942441171,0.10722222222222222
RL,7,0.16666666666666666,3,3895,5864,6276.8301767911,6276.8301767911,0.6410657407407394,27.691874197689394,0.0,12,0.0030808729139922978,502.69999999999993,38.10833333333334,11.004046138981675,0.0,0.6642223738062756,0.10819444444444444
BL1_FullBuffer,7,0.16666666666666666,3,3895,5864,6305.0850085957245,6305.0850085957245,0.6396027777777765,27.646367137355643,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6642223738062756,0.10819444444444444
BL2_Partial_k3,7,0.16666666666666666,3,3909,5864,6271.206220226176,6271.206220226176,0.641017592592591,27.578562292146376,0.0038314176245210726,0,0.0,0.0,0.0,0.0,0.0,0.6666098226466576,0.10858333333333334
BL4_Nearest,7,0.16666666666666666,3,3914,5864,6242.793429685827,6242.793429685827,0.642067129629628,27.55998978027598,0.001277139208173691,16,0.004087889626980072,695.8,36.5125,0.0,0.0,0.667462482946794,0.10872222222222222
RL,8,0.16666666666666666,3,3900,5852,6116.643342094042,6116.643342094042,0.6431462962962956,27.68134615384616,0.0,12,0.003076923076923077,451.9,42.34166666666667,11.73356020528503,0.0,0.6664388243335612,0.10833333333333334
BL1_FullBuffer,8,0.16666666666666666,3,3885,5852,6163.41610711295,6163.41610711295,0.6425888888888883,27.74876447876449,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6638755980861244,0.10791666666666666
BL2_Partial_k3,8,0.16666666666666666,3,3899,5852,6077.50940478616,6077.50940478616,0.6454388888888883,27.686073352141626,0.0038412291933418692,0,0.0,0.0,0.0,0.0,0.0,0.666267942583732,0.10830555555555556
BL4_Nearest,8,0.16666666666666666,3,3900,5852,6116.643342094042,6116.643342094042,0.6431462962962956,27.68134615384616,0.0,12,0.003076923076923077,451.9,42.34166666666667,0.0,0.0,0.6664388243335612,0.10833333333333334
RL,9,0.16666666666666666,3,3915,6097,6655.477849995898,6655.477849995898,0.6415074074074073,27.58533844189027,0.0,12,0.0030651340996168583,462.9,41.425000000000004,11.35096454445209,0.0,0.6421190749548958,0.10875
BL1_FullBuffer,9,0.16666666666666666,3,3915,6097,6658.09927358069,6658.09927358069,0.6405657407407407,27.562145593869825,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6421190749548958,0.10875
BL2_Partial_k3,9,0.16666666666666666,3,3919,6097,6679.567642468749,6679.567642468749,0.6436657407407398,27.546682827251946,0.003821656050955414,0,0.0,0.0,0.0,0.0,0.0,0.6427751353124488,0.10886111111111112
BL4_Nearest,9,0.16666666666666666,3,3915,6097,6655.477849995898,6655.477849995898,0.6415074074074073,27.58533844189027,0.0,12,0.0030651340996168583,462.9,41.425000000000004,0.0,0.0,0.6421190749548958,0.10875
RL,10,0.16666666666666666,3,3895,5782,5803.056645932088,5803.056645932088,0.6401999999999993,27.71080872914,0.0,12,0.0030808729139922978,511.8999999999999,37.341666666666676,11.040634608862163,0.0,0.6736423382912488,0.10819444444444444
BL1_FullBuffer,10,0.16666666666666666,3,3895,5782,5819.328696368904,5819.328696368904,0.6388087962962957,27.67458279845965,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6736423382912488,0.10819444444444444
BL2_Partial_k3,10,0.16666666666666666,3,3899,5782,5856.371481902128,5856.371481902128,0.6415986111111097,27.66349063862539,0.0038412291933418692,0,0.0,0.0,0.0,0.0,0.0,0.6743341404358354,0.10830555555555556
BL4_Nearest,10,0.16666666666666666,3,3895,5782,5803.056645932088,5803.056645932088,0.6401999999999993,27.71080872914,0.0,12,0.0030808729139922978,511.8999999999999,37.341666666666676,0.0,0.0,0.6736423382912488,0.10819444444444444
RL,11,0.16666666666666666,3,3920,6023,6372.134643809974,6372.134643809974,0.6443050925925916,27.56090561224496,0.0,12,0.003061224489795918,443.9,43.00833333333333,11.818271228820262,0.0,0.6508384525983729,0.10888888888888888
BL1_FullBuffer,11,0.16666666666666666,3,3920,6023,6384.818467472188,6384.818467472188,0.6432097222222212,27.531096938775573,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6508384525983729,0.10888888888888888
BL2_Partial_k3,11,0.16666666666666666,3,3909,6023,6409.622148089985,6409.622148089985,0.6461240740740728,27.613584036838077,0.0038314176245210726,0,0.0,0.0,0.0,0.0,0.0,0.6490121202058775,0.10858333333333334
BL4_Nearest,11,0.16666666666666666,3,3920,6023,6372.134643809974,6372.134643809974,0.6443050925925916,27.56090561224496,0.0,12,0.003061224489795918,443.9,43.00833333333333,0.0,0.0,0.6508384525983729,0.10888888888888888
RL,12,0.16666666666666666,3,3915,5863,6223.888955650771,6223.888955650771,0.6449180555555544,27.590191570881355,0.0,12,0.0030651340996168583,427.90000000000003,44.34166666666666,11.606172251337657,0.0,0.6677468872590824,0.10875
BL1_FullBuffer,12,0.16666666666666666,3,3905,5863,6252.500322199189,6252.500322199189,0.6442435185185175,27.616888604353516,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6660412757973734,0.10847222222222222
BL2_Partial_k3,12,0.16666666666666666,3,3919,5863,6208.797810114259,6208.797810114259,0.6462999999999984,27.550523092625834,0.003821656050955414,0,0.0,0.0,0.0,0.0,0.0,0.668429131843766,0.10886111111111112
BL4_Nearest,12,0.16666666666666666,3,3915,5863,6223.888955650771,6223.888955650771,0.6449180555555544,27.590191570881355,0.0,12,0.0030651340996168583,427.90000000000003,44.34166666666666,0.0,0.0,0.6677468872590824,0.10875
RL,13,0.16666666666666666,3,3900,6005,6061.74143102398,6061.74143102398,0.6439662037037036,27.67560256410255,0.0,17,0.004358974358974359,494.30000000000007,50.923529411764704,16.15925907726216,0.0,0.649458784346378,0.10833333333333334
BL1_FullBuffer,13,0.16666666666666666,3,3890,6005,6086.60483259182,6086.60483259182,0.642647685185185,27.717287917737774,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6477935054121565,0.10805555555555556
BL2_Partial_k3,13,0.16666666666666666,3,3914,6005,5984.4264006923695,5984.4264006923695,0.6444097222222216,27.58174501788461,0.003826530612244898,0,0.0,0.0,0.0,0.0,0.0,0.6517901748542881,0.10872222222222222
BL4_Nearest,13,0.16666666666666666,3,3900,6005,6061.74143102398,6061.74143102398,0.6439662037037036,27.67560256410255,0.0,17,0.004358974358974359,494.30000000000007,50.923529411764704,0.0,0.0,0.649458784346378,0.10833333333333334
RL,14,0.16666666666666666,3,3890,6136,6409.987685781581,6409.987685781581,0.6462583333333325,27.750064267352254,0.0,12,0.003084832904884319,508.9,37.59166666666667,10.710933902611533,0.0,0.6339634941329857,0.10805555555555556
BL1_FullBuffer,14,0.16666666666666666,3,3885,6136,6419.455866947488,6419.455866947488,0.6455962962962956,27.750630630630702,0.0,0,0.0,0.0,0.0,0.0,0.0,0.633148631029987,0.10791666666666666
BL2_Partial_k3,14,0.16666666666666666,3,3899,6136,6393.83324156793,6393.83324156793,0.6458972222222217,27.658258527827726,0.0038412291933418692,0,0.0,0.0,0.0,0.0,0.0,0.6354302477183833,0.10830555555555556
BL4_Nearest,14,0.16666666666666666,3,3890,6136,6409.987685781581,6409.987685781581,0.6462583333333325,27.750064267352254,0.0,12,0.003084832904884319,508.9,37.59166666666667,0.0,0.0,0.6339634941329857,0.10805555555555556
RL,15,0.16666666666666666,3,3900,6155,6946.927791688676,6946.927791688676,0.648577777777777,27.664730769230857,0.0,12,0.003076923076923077,475.09999999999997,40.40833333333334,11.232685400444451,0.0,0.6336311941510967,0.10833333333333334
BL1_FullBuffer,15,0.16666666666666666,3,3890,6155,6967.901645364761,6967.901645364761,0.6469083333333325,27.70769922879187,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6320064987814785,0.10805555555555556
BL2_Partial_k3,15,0.16666666666666666,3,3914,6155,6876.10433405086,6876.10433405086,0.6424949074074064,27.56066683699551,0.003826530612244898,0,0.0,0.0,0.0,0.0,0.0,0.6359057676685621,0.10872222222222222
BL4_Nearest,15,0.16666666666666666,3,3900,6155,6946.927791688676,6946.927791688676,0.648577777777777,27.664730769230857,0.0,12,0.003076923076923077,475.09999999999997,40.40833333333334,0.0,0.0,0.6336311941510967,0.10833333333333334
RL,16,0.16666666666666666,3,3900,6086,6630.8241521426435,6630.8241521426435,0.6451726851851842,27.693230769230805,0.0,12,0.003076923076923077,375.70000000000005,48.69166666666666,11.758374228048448,0.0,0.6408149852119619,0.10833333333333334
BL1_FullBuffer,16,0.16666666666666666,3,3900,6086,6657.8796285202825,6657.8796285202825,0.6440171296296286,27.66652564102568,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6408149852119619,0.10833333333333334
BL2_Partial_k3,16,0.16666666666666666,3,3894,6086,6676.916577596495,6676.916577596495,0.64049398148148,27.72565485362097,0.0038461538461538464,0,0.0,0.0,0.0,0.0,0.0,0.6398291160039434,0.10816666666666666
BL4_Nearest,16,0.16666666666666666,3,3900,6086,6630.8241521426435,6630.8241521426435,0.6451726851851842,27.693230769230805,0.0,12,0.003076923076923077,375.70000000000005,48.69166666666666,0.0,0.0,0.6408149852119619,0.10833333333333334
RL,17,0.16666666666666666,3,3875,6098,6695.178467062829,6695.178467062829,0.6405851851851846,27.843638709677506,0.0,12,0.003096774193548387,433.70000000000005,43.85833333333333,11.381417928954544,0.0,0.6354542472941949,0.1076388888888889
BL1_FullBuffer,17,0.16666666666666666,3,3870,6098,6724.76305229723,6724.76305229723,0.6395652777777773,27.860788113695172,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6346343063299442,0.1075
BL2_Partial_k3,17,0.16666666666666666,3,3889,6098,6642.890156752423,6642.890156752423,0.6420916666666665,27.744870146567234,0.0038510911424903724,0,0.0,0.0,0.0,0.0,0.0,0.6377500819940964,0.10802777777777778
BL4_Nearest,17,0.16666666666666666,3,3875,6098,6695.178467062829,6695.178467062829,0.6405851851851846,27.843638709677506,0.0,12,0.003096774193548387,433.70000000000005,43.85833333333333,0.0,0.0,0.6354542472941949,0.1076388888888889
RL,18,0.16666666666666666,3,3915,5900,6232.173758054581,6232.173758054581,0.6442138888888879,27.572707535121385,0.0,12,0.0030651340996168583,489.1,39.24166666666667,11.06083106454673,0.0,0.6635593220338983,0.10875
BL1_FullBuffer,18,0.16666666666666666,3,3915,5900,6246.938671705546,6246.938671705546,0.6432634259259248,27.54450830140491,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6635593220338983,0.10875
BL2_Partial_k3,18,0.16666666666666666,3,3904,5900,6214.837250634879,6214.837250634879,0.6451273148148138,27.648578381147598,0.0038363171355498722,0,0.0,0.0,0.0,0.0,0.0,0.6616949152542373,0.10844444444444444
BL4_Nearest,18,0.16666666666666666,3,3915,5900,6232.173758054581,6232.173758054581,0.6442138888888879,27.572707535121385,0.0,12,0.0030651340996168583,489.1,39.24166666666667,0.0,0.0,0.6635593220338983,0.10875
RL,19,0.16666666666666666,3,3895,5989,6209.705758401,6209.705758401,0.6421101851851851,27.704480102695758,0.0,16,0.004107830551989731,483.3,49.79375,15.398906368363857,0.0,0.650358991484388,0.10819444444444444
BL1_FullBuffer,19,0.16666666666666666,3,3885,5989,6246.236621836026,6246.236621836026,0.639910648148148,27.739137709137697,0.0,0,0.0,0.0,0.0,0.0,0.0,0.648689263650025,0.10791666666666666
BL2_Partial_k3,19,0.16666666666666666,3,3879,5989,6197.130303930375,6197.130303930375,0.6424648148148144,27.80888115493686,0.003861003861003861,0,0.0,0.0,0.0,0.0,0.0,0.6476874269494073,0.10775
BL4_Nearest,19,0.16666666666666666,3,3895,5989,6209.705758401,6209.705758401,0.6421101851851851,27.704480102695758,0.0,16,0.004107830551989731,483.3,49.79375,0.0,0.0,0.650358991484388,0.10819444444444444
RL,0,0.19444444444444445,3,3920,7002,8078.895678787946,8078.895678787946,0.6423439814814813,27.52775510204089,0.0,16,0.004081632653061225,461.8999999999999,51.13125000000001,14.892887908900347,0.0,0.5598400457012283,0.10888888888888888
BL1_FullBuffer,0,0.19444444444444445,3,3915,7002,8137.59469916473,8137.59469916473,0.6408791666666666,27.51537675606648,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5591259640102828,0.10875
BL2_Partial_k3,0,0.19444444444444445,3,3909,7002,8164.554132516951,8164.554132516951,0.6430884259259255,27.596060373497146,0.0038314176245210726,0,0.0,0.0,0.0,0.0,0.0,0.5582690659811482,0.10858333333333334
BL4_Nearest,0,0.19444444444444445,3,3920,7002,8078.895678787946,8078.895678787946,0.6423439814814813,27.52775510204089,0.0,16,0.004081632653061225,461.8999999999999,51.13125000000001,0.0,0.0,0.5598400457012283,0.10888888888888888
RL,1,0.19444444444444445,3,3925,6958,7573.636945887784,7573.636945887784,0.643149074074073,27.506433121019125,0.0,14,0.0035668789808917197,435.09999999999997,48.92142857142858,13.34916223161084,0.0,0.564098878988215,0.10902777777777778
BL1_FullBuffer,1,0.19444444444444445,3,3925,6958,7617.0588388731485,7617.0588388731485,0.6414449074074063,27.455312101910852,0.0,0,0.0,0.0,0.0,0.0,0.0,0.564098878988215,0.10902777777777778
BL2_Partial_k3,1,0.19444444444444445,3,3894,6958,7685.62836380989,7685.62836380989,0.6368361111111106,27.70478941962001,0.0038461538461538464,0,0.0,0.0,0.0,0.0,0.0,0.5596435757401552,0.10816666666666666
BL4_Nearest,1,0.19444444444444445,3,3925,6958,7573.636945887784,7573.636945887784,0.643149074074073,27.506433121019125,0.0,14,0.0035668789808917197,435.09999999999997,48.92142857142858,0.0,0.0,0.564098878988215,0.10902777777777778
RL,2,0.19444444444444445,3,3900,6961,8181.024185964091,8181.024185964091,0.643639814814813,27.67771794871803,0.0,12,0.003076923076923077,390.7,47.44166666666667,11.782372756476295,0.0,0.560264329837667,0.10833333333333334
BL1_FullBuffer,2,0.19444444444444445,3,3890,6961,8203.789713507125,8203.789713507125,0.6425115740740722,27.723663239074632,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5588277546329551,0.10805555555555556
BL2_Partial_k3,2,0.19444444444444445,3,3904,6961,8175.851990435074,8175.851990435074,0.643042129629628,27.65024334016399,0.0038363171355498722,0,0.0,0.0,0.0,0.0,0.0,0.5608389599195518,0.10844444444444444
BL4_Nearest,2,0.19444444444444445,3,3900,6961,8181.024185964091,8181.024185964091,0.643639814814813,27.67771794871803,0.0,12,0.003076923076923077,390.7,47.44166666666667,0.0,0.0,0.560264329837667,0.10833333333333334
RL,3,0.19444444444444445,3,3865,7205,8476.653501789442,8476.653501789442,0.6413157407407399,27.926946959896547,0.0,12,0.0031047865459249676,464.50000000000006,41.291666666666664,11.289748905324533,0.0,0.5364330326162388,0.10736111111111112
BL1_FullBuffer,3,0.19444444444444445,3,3865,7205,8492.526438260797,8492.526438260797,0.6401120370370361,27.905045278137166,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5364330326162388,0.10736111111111112
BL2_Partial_k3,3,0.19444444444444445,3,3859,7205,8509.369222868063,8509.369222868063,0.642641666666666,27.96991448561807,0.0038809831824062097,0,0.0,0.0,0.0,0.0,0.0,0.5356002775850104,0.10719444444444444
BL4_Nearest,3,0.19444444444444445,3,3865,7205,8476.653501789442,8476.653501789442,0.6413157407407399,27.926946959896547,0.0,12,0.0031047865459249676,464.50000000000006,41.291666666666664,0.0,0.0,0.5364330326162388,0.10736111111111112
RL,4,0.19444444444444445,3,3910,7033,8108.449561819521,8108.449561819521,0.6436819444444444,27.622122762148262,0.0,12,0.003069053708439898,426.9,44.425000000000004,11.352540902415912,0.0,0.5559505189819423,0.10861111111111112
BL1_FullBuffer,4,0.19444444444444445,3,3910,7033,8150.25559241143,8150.25559241143,0.6424171296296296,27.569859335038284,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5559505189819423,0.10861111111111112
BL2_Partial_k3,4,0.19444444444444445,3,3949,7033,8069.086152937975,8069.086152937975,0.6423435185185185,27.32672828564192,0.0037926675094816687,0,0.0,0.0,0.0,0.0,0.0,0.5614958054884118,0.10969444444444444
BL4_Nearest,4,0.19444444444444445,3,3910,7033,8108.449561819521,8108.449561819521,0.6436819444444444,27.622122762148262,0.0,12,0.003069053708439898,426.9,44.425000000000004,0.0,0.0,0.5559505189819423,0.10861111111111112
RL,5,0.19444444444444445,3,3925,6948,7737.334756187646,7737.334756187646,0.6497111111111099,27.506433121019214,0.0,12,0.003057324840764331,311.9,54.00833333333334,11.941949241489912,0.0,0.5649107656879677,0.10902777777777778
BL1_FullBuffer,5,0.19444444444444445,3,3910,6948,7745.543395303686,7745.543395303686,0.6493837962962951,27.58186700767274,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5627518710420265,0.10861111111111112
BL2_Partial_k3,5,0.19444444444444445,3,3909,6948,7728.282016779363,7728.282016779363,0.645904629629628,27.609554873369273,0.0038314176245210726,0,0.0,0.0,0.0,0.0,0.0,0.562607944732297,0.10858333333333334
BL4_Nearest,5,0.19444444444444445,3,3925,6948,7737.334756187646,7737.334756187646,0.6497111111111099,27.506433121019214,0.0,12,0.003057324840764331,311.9,54.00833333333334,0.0,0.0,0.5649107656879677,0.10902777777777778
RL,6,0.19444444444444445,3,3860,6920,7758.959222282737,7758.959222282737,0.6416981481481472,27.977707253886113,0.0,12,0.0031088082901554403,461.1,41.574999999999996,11.22950761367813,0.0,0.5578034682080925,0.10722222222222222
BL1_FullBuffer,6,0.19444444444444445,3,3855,6920,7767.9598572729565,7767.9598572729565,0.6411037037037027,27.973164721141476,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5570809248554913,0.10708333333333334
BL2_Partial_k3,6,0.19444444444444445,3,3859,6920,7795.822835364528,7795.822835364528,0.6422851851851848,27.98393366157038,0.0038809831824062097,0,0.0,0.0,0.0,0.0,0.0,0.5576589595375723,0.10719444444444444
BL4_Nearest,6,0.19444444444444445,3,3860,6920,7758.959222282737,7758.959222282737,0.6416981481481472,27.977707253886113,0.0,12,0.0031088082901554403,461.1,41.574999999999996,0.0,0.0,0.5578034682080925,0.10722222222222222
RL,7,0.19444444444444445,3,3900,6867,7957.065347771045,7957.065347771045,0.641257407407406,27.666256410256462,0.0,12,0.003076923076923077,502.69999999999993,38.10833333333334,11.004046138981675,0.0,0.5679335954565312,0.10833333333333334
BL1_FullBuffer,7,0.19444444444444445,3,3895,6867,7966.5830790714235,7966.5830790714235,0.6399129629629616,27.666302952503266,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5672054754623562,0.10819444444444444
BL2_Partial_k3,7,0.19444444444444445,3,3909,6867,7944.518989943852,7944.518989943852,0.6412629629629615,27.581683294960392,0.0038314176245210726,0,0.0,0.0,0.0,0.0,0.0,0.5692442114460463,0.10858333333333334
BL4_Nearest,7,0.19444444444444445,3,3905,6867,7937.039980950289,7937.039980950289,0.640918055555554,27.62898847631248,0.0,16,0.00409731113956466,647.9999999999999,39.50000000000001,0.0,0.0,0.5686617154507063,0.10847222222222222
RL,8,0.19444444444444445,3,3900,6822,7822.778841568076,7822.778841568076,0.6431722222222215,27.682064102564116,0.0,12,0.003076923076923077,454.69999999999993,42.10833333333334,11.701311706182226,0.0,0.5716798592788038,0.10833333333333334
BL1_FullBuffer,8,0.19444444444444445,3,3885,6822,7850.906566349709,7850.906566349709,0.6426657407407401,27.760617760617773,0.0,0,0.0,0.0,0.0,0.0,0.0,0.56948109058927,0.10791666666666666
BL2_Partial_k3,8,0.19444444444444445,3,3899,6822,7780.846400610587,7780.846400610587,0.6454388888888881,27.686073352141626,0.0038412291933418692,0,0.0,0.0,0.0,0.0,0.0,0.5715332746995017,0.10830555555555556
BL4_Nearest,8,0.19444444444444445,3,3900,6822,7822.778841568076,7822.778841568076,0.6431722222222215,27.682064102564116,0.0,12,0.003076923076923077,454.69999999999993,42.10833333333334,0.0,0.0,0.5716798592788038,0.10833333333333334
RL,9,0.19444444444444445,3,3915,7073,8273.760541555293,8273.760541555293,0.6416379629629629,27.59060025542794,0.0,12,0.0030651340996168583,462.9,41.425000000000004,11.35096454445209,0.0,0.5535133606673265,0.10875
BL1_FullBuffer,9,0.19444444444444445,3,3915,7073,8271.680092552828,8271.680092552828,0.6406962962962961,27.5674074074075,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5535133606673265,0.10875
BL2_Partial_k3,9,0.19444444444444445,3,3919,7073,8298.291402403916,8298.291402403916,0.6436657407407398,27.546682827251946,0.003821656050955414,0,0.0,0.0,0.0,0.0,0.0,0.5540788915594514,0.10886111111111112
BL4_Nearest,9,0.19444444444444445,3,3915,7073,8273.760541555293,8273.760541555293,0.6416379629629629,27.59060025542794,0.0,12,0.0030651340996168583,462.9,41.425000000000004,0.0,0.0,0.5535133606673265,0.10875
RL,10,0.19444444444444445,3,3895,6809,7553.809615038927,7553.809615038927,0.6401999999999992,27.71080872914,0.0,12,0.0030808729139922978,511.8999999999999,37.341666666666676,11.040634608862163,0.0,0.5720370098399178,0.10819444444444444
BL1_FullBuffer,10,0.19444444444444445,3,3895,6809,7562.4139656990355,7562.4139656990355,0.6389231481481474,27.68200256739418,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5720370098399178,0.10819444444444444
BL2_Partial_k3,10,0.19444444444444445,3,3899,6809,7605.4979537686,7605.4979537686,0.6418462962962949,27.67353167478851,0.0038412291933418692,0,0.0,0.0,0.0,0.0,0.0,0.5726244676163901,0.10830555555555556
BL4_Nearest,10,0.19444444444444445,3,3895,6809,7553.809615038927,7553.809615038927,0.6401999999999992,27.71080872914,0.0,12,0.0030808729139922978,511.8999999999999,37.341666666666676,0.0,0.0,0.5720370098399178,0.10819444444444444
RL,11,0.19444444444444445,3,3920,6981,8042.836175910643,8042.836175910643,0.6443050925925916,27.56090561224496,0.0,12,0.003061224489795918,443.9,43.00833333333333,11.818271228820262,0.0,0.5615241369431313,0.10888888888888888
BL1_FullBuffer,11,0.19444444444444445,3,3920,6981,8051.059209530436,8051.059209530436,0.6433643518518508,27.546721938775573,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5615241369431313,0.10888888888888888
BL2_Partial_k3,11,0.19444444444444445,3,3909,6981,8074.064621677521,8074.064621677521,0.6461240740740728,27.613584036838077,0.0038314176245210726,0,0.0,0.0,0.0,0.0,0.0,0.5599484314568114,0.10858333333333334
BL4_Nearest,11,0.19444444444444445,3,3920,6981,8042.836175910643,8042.836175910643,0.6443050925925916,27.56090561224496,0.0,12,0.003061224489795918,443.9,43.00833333333333,0.0,0.0,0.5615241369431313,0.10888888888888888
RL,12,0.19444444444444445,3,3915,6897,7915.9419541607385,7915.9419541607385,0.6450476851851841,27.591366538952876,0.0,12,0.0030651340996168583,427.90000000000003,44.34166666666666,11.606172251337657,0.0,0.567638103523271,0.10875
BL1_FullBuffer,12,0.19444444444444445,3,3910,6897,7942.69769587965,7942.69769587965,0.6444324074074063,27.60771099744258,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5669131506452081,0.10861111111111112
BL2_Partial_k3,12,0.19444444444444445,3,3919,6897,7901.924421381697,7901.924421381697,0.6462999999999983,27.550523092625834,0.003821656050955414,0,0.0,0.0,0.0,0.0,0.0,0.5682180658257213,0.10886111111111112
BL4_Nearest,12,0.19444444444444445,3,3915,6897,7915.9419541607385,7915.9419541607385,0.6450476851851841,27.591366538952876,0.0,12,0.0030651340996168583,427.90000000000003,44.34166666666666,0.0,0.0,0.567638103523271,0.10875
RL,13,0.19444444444444445,3,3900,7015,7775.611627003821,7775.611627003821,0.6442805555555556,27.686153846153832,0.0,14,0.0035897435897435897,438.50000000000006,48.67857142857142,13.796699897748159,0.0,0.5559515324305061,0.10833333333333334
BL1_FullBuffer,13,0.19444444444444445,3,3890,7015,7794.664755473525,7794.664755473525,0.6428597222222223,27.721683804627236,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5545260156806843,0.10805555555555556
